ID,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport
33320,True,False,False,False,False,False,False,False
33390,True,False,False,False,False,False,False,False
33420,True,True,True,False,False,False,False,False
33440,True,True,False,False,False,False,False,False
33460,True,False,False,False,False,False,False,False
33520,True,False,False,False,False,False,False,False
33550,True,True,False,False,False,False,False,False
33570,True,False,False,False,False,False,False,False
33580,True,False,False,False,False,False,False,False
33600,True,False,False,False,False,False,False,False
33610,True,False,False,False,False,False,False,False
33620,True,True,False,False,False,False,False,False
33650,True,False,False,False,False,False,False,False
33660,True,True,False,False,False,False,False,False
33670,True,True,False,False,False,False,False,False
33680,True,False,False,False,False,False,False,False
33700,True,False,False,False,False,False,False,False
33710,True,False,False,False,False,False,False,False
33720,True,False,False,False,False,False,False,False
33730,True,False,False,False,False,False,False,False
33750,True,False,False,False,False,False,False,False
33760,True,False,False,False,False,False,False,False
33770,True,False,False,False,False,False,False,False
33790,True,False,False,False,False,False,False,False
33900,True,True,True,False,False,False,True,False
33930,True,True,True,False,False,False,True,False
33950,True,False,False,False,False,False,False,False
33980,True,False,False,False,False,False,False,False
33990,True,False,False,False,False,False,False,False
34010,True,False,False,False,False,False,False,False
34030,True,True,False,False,False,False,False,False
34180,True,True,False,False,False,False,False,False
34190,True,False,False,False,False,False,False,False
34272,True,False,False,False,False,False,False,False
34273,True,True,False,False,False,False,False,False
34274,True,False,False,False,False,False,False,False
34275,True,True,False,False,False,False,False,False
34276,True,True,False,False,False,False,False,False
34277,True,False,False,False,False,False,False,False
34278,True,False,False,False,False,False,False,False
34279,True,False,False,False,False,False,False,False
34280,True,False,False,False,False,False,False,False
34281,True,True,False,False,False,False,False,False
34282,True,False,False,False,False,False,False,False
34283,True,False,False,False,False,False,False,False
34284,True,True,False,False,False,False,False,False
34285,True,True,False,False,False,False,False,False
34286,True,True,False,False,False,False,False,False
34287,True,False,False,False,False,False,False,False
34288,True,True,False,False,False,False,False,False
34289,True,False,False,False,False,False,False,False
34310,True,False,False,False,False,False,False,False
34311,True,True,False,False,False,False,False,False
34312,True,False,False,False,False,False,False,False
34313,True,True,False,False,False,False,False,False
34314,True,False,False,False,False,False,False,False
34315,True,True,False,False,False,False,False,False
34316,True,True,False,False,False,False,False,False
34317,True,True,False,False,False,False,False,False
34318,True,False,False,False,False,False,False,False
34319,True,False,False,False,False,False,False,False
34330,True,True,True,False,False,False,False,False
34410,True,False,False,False,False,False,False,False
34420,True,True,False,False,False,False,True,False
34500,True,False,False,False,False,False,False,False
34600,True,False,False,False,False,False,False,False
34630,True,False,False,False,False,False,False,False
34640,True,False,False,False,False,False,False,False
34650,True,True,False,False,False,False,False,False
34800,True,False,False,False,False,False,False,False
34810,True,False,False,False,False,False,False,False
34820,True,True,False,False,False,False,False,False
34830,True,True,False,False,False,False,False,False
34870,True,True,False,False,False,False,False,False
34900,True,False,False,False,False,False,False,False
34920,True,False,False,False,False,False,False,False
35000,True,False,False,False,False,False,False,False
35140,True,False,False,False,False,False,False,False
35070,True,False,False,False,False,False,False,False
35130,True,True,False,False,False,False,False,False
35300,True,False,False,False,False,False,False,False
35310,True,False,False,False,False,False,False,False
35320,True,True,False,False,False,False,False,False
35450,False,True,False,False,False,False,True,False
35460,True,False,False,False,False,False,False,False
35480,True,False,False,False,False,False,False,False
35600,True,False,False,False,False,False,False,False
35700,True,True,True,False,False,False,True,False
35720,True,True,True,False,False,False,True,False
35800,True,False,False,False,False,False,False,False
36000,True,False,False,False,False,False,False,False
36100,True,False,False,False,False,False,False,False
36130,True,False,False,False,False,False,False,False
36150,False,False,False,False,False,False,False,False
36180,True,False,False,False,False,False,False,False
36210,True,False,False,False,False,False,False,False
36240,True,False,False,False,False,False,False,False
36270,True,False,False,False,False,False,False,False
36300,True,False,False,False,False,False,False,False
36310,True,False,False,False,False,False,False,False
36320,True,False,False,False,False,False,False,False
36620,False,True,True,True,False,False,False,False
36900,True,True,True,False,False,False,False,False
36910,True,True,True,False,False,False,False,False
37010,True,False,False,False,False,False,False,False
37030,True,False,False,False,False,False,False,False
37100,True,False,False,False,False,False,False,False
37210,True,False,False,False,False,False,False,False
37220,True,False,False,False,False,False,False,False
37230,True,False,False,False,False,False,False,False
37240,True,False,False,False,False,False,False,False
37250,True,False,False,False,False,False,False,False
37260,True,False,False,False,False,False,False,False
37270,True,False,False,False,False,False,False,False
37280,True,False,False,False,False,False,False,False
37290,True,False,False,False,False,False,False,False
37300,True,False,False,False,False,False,False,False
37310,True,False,False,False,False,False,False,False
37320,True,False,False,False,False,False,False,False
37330,True,False,False,False,False,False,False,False
37340,True,False,False,False,False,False,False,False
37360,True,False,False,False,False,False,False,False
37370,True,False,False,False,False,False,False,False
37380,True,False,False,False,False,False,False,False
37390,True,False,False,False,False,False,False,False
37400,True,False,False,False,False,False,False,False
37500,True,True,True,False,False,False,False,False
37600,True,False,False,False,False,False,False,False
37700,True,False,False,False,False,False,False,False
37800,True,False,False,False,False,False,False,False
37960,True,False,False,False,False,False,False,False
38000,True,False,False,False,False,False,False,False
38070,True,False,False,False,False,False,False,False
