ID,MinReqsText,RecReqsText
46770,OS: Ubuntu 12.04 or laterProcessor: Intel Core 2 Duo 2.4Ghz or Higher / AMD 3Ghz or HigherMemory: 1 GB RAM / 2GB recommendedHard Drive: 2 GB,
47400,OS: Linux Ubuntu 14.10 Mint 17 supported                Processor: Intel Core 2 Duo (Dual-Core) Quad Core Recommended CPU Speed: 2.4 GHz                Memory: 4 GB RAM                Hard Disk Space: 8 GB                Video Card: OpenGL 2.1 capable card nvidia and fglrx supported,
48000,OS: SteamOS Ubuntu 12.04 or later or otherwise compatible Linux distribution.Processor: 2GHzMemory: 1 GB RAM Hard Disk Space: 150MBVideo Card: OpenGL 2.0 compatible video card with 256 MB shared or dedicated RAM,
48700,Minimum:OS: Ubuntu 12.04 LTS Steam OSProcessor: Intel Core Duo 2.0 GHz or AMD Athlon 64 X2 3600+Memory: 1 GB RAMGraphics: NVIDIA GeForce 6600GT / ATi Radeon 2400 or betterHard Drive: 1 GB available space Sound: Standard audio,
49520,Operating System: SteamOS Ubuntu 14.04 CPU Processor: Intel Core 2 Quad AMD Phenom II X4CPU Speed: 2.4GHz Memory: 4 GB RAM Hard Disk Space: 13 GB Video Card (NVidia): Geforce 260Video Memory (VRam): 1GBIMPORTANT NOTICE: Dont meet the above requirements? That doesnt mean your configuration wont run Borderlands 2. Visit the Borderlands 2 community page to share your experience with other Linux players and learn about how to send bugs to Aspyr. Your feedback will help us improve Borderlands 2 Linux and future AAA Linux releases!NOTICE:  Intel Integrated video chipsets and ATI chipsets are currently unsupported for Borderlands 2 Linux.[/list],
49600,OS: Ubuntu Linux 12.04 LTS or equivalent Processor: x86 1.5 GHzMemory: 512 MB RAMHard Disk Space: 250mb HD space,
50100,Operating System: SteamOS UbuntuCPU Processor: Intel Core i3 AMD A10CPU Speed: 2.4GHz Memory: 4 GB RAM Hard Disk Space: 10 GB Video Card (ATI): Radeon HD 6450Video Card (NVidia): Geforce 640MVideo Card (Intel): Iris ProVideo Memory (VRam): 1GBIMPORTANT NOTICE: Dont meet the above requirements? Running on Ubuntu? That doesnt mean your configuration wont run Civ V it just means we have not tested and vetted your configuration. Visit the Civilization V community page to share your experience with other Linux players and learn about how to send bugs to Aspyr. Your feedback will help us improve Civ V Linux and future AAA Linux releases!NOTICE:  Intel Integrated video chipsets (GMA 9XX HD 3XXX) will not run Civilization V for SteamOS and Linux and are unsupported.[/list],
50300,MinimumOS: Ubuntu 14.10 Mint 17.1 or similar Linux DistributionProcessor: Intel Core 2 DUO 2.4 GHz / AMD Athlon X2 2.7 GHzMemory: 4GBHard Disk Space: 6 GB FreeVideo Card: NVidia/AMD OpenGL 4.1/OpenGL level 3.2 compatible Video RAM: 512MbSound: ALSA/PulseAudio compatibleRecommended Graphics DriversnVidia: NVidia 340.65 or better. 331 series are unsupported.AMD: AMD Catalyst (aka fglrx) 14.12 or betterMESA drivers and Intel Graphics are not currently supported.,
52003,,
55040,OS: glibc 2.15+ 32/64-bitProcessor: 1GHzMemory: 512MBHard Disk Space: 60MBVideo Card: 60MB OpenGL-compatibleOptional: Gamepad or Joystick required for multiplayer,
55230,Minimum:OS: Ubuntu 14.04.3 LTS Ubuntu 15.04 Linux Mint 17.1 Steam OS BrewmasterCPU: Intel Core i5-4570T (2.9 GHz) or equivalentor AMD Athlon II X2 270 (3.8 GHz) or equivalentGPU:GeForce GT 630 (1024 MB) or equivalent or Radeon HD 6850 (1024 MB) or equivalentRecommended Graphics Drivers: Nvidia: 352 355 or 358 series driver / AMD: AMD Catalyst (fglrx) 15.9 or better. MESA drivers and Intel Graphics are not currently supported.  RAM: 4096 MBDisk Space: Around 7 GB,Recommended:OS:Ubuntu 14.04.3 LTS Ubuntu 15.04 Linux Mint 17.1 Steam OS BrewmasterCPU: Intel Core i5-4670K (3.4 GHz) or equivalent or AMD Athlon X4 860K (3.7 GHz) or equivalentGPU:GeForce GTX 760 (2048 MB) or equivalent or Radeon HD 7950 (2048 MB) or equivalentRecommended Graphics Drivers: Nvidia: 352 355 or 358 series driver / AMD: AMD Catalyst (fglrx) 15.9 or better. MESA drivers and Intel Graphics are not currently supported.  RAM:8192 MBDisk Space:Around 7 GB
57300,Minimum:OS: Ubuntu 12.04 LTS Mint 13 LTS Fedora 16 fully updatedProcessor: 2.0Ghz - Low budget CPUs such as Celeron or Duron needs to be at about twice the CPU speed. Memory: 2 GBGraphics: Radeon X1000/GeForce 6 - Integrated graphics and low budget cards might not work. Hard Drive: 3 GB,
57640,,
57740,Minimum:OS: Ubuntu Processor: Core 2 Duo Processor (18 GHz or better)Memory: 4 GB RAMHard Disk Space: 13 GB HDD SpaceVideo Card: Shader 3.0 compatible graphics card with 512 MB RAM (ATI Radeon/NVIDIA GEForce 4)Known issues: Visual artifacts could be displayed when using the following visual cards: AMD Radeon HD 6000 or GeForce 8800 GT.,Recommended:Processor:i5 Processor (24 GHz or better)Memory: 6 GB RAM or moreVideo Card: Shader 3.0 compatible graphics card with 768 MB RAM (or more) (ATI Radeon/NVIDIA GEForce 4)Known issues: Visual artifacts could be displayed when using the following visual cards: AMD Radeon HD 6000 or GeForce 8800 GT.
58610,OS: UBUNTU 12.04 LTS/UBUNTU 12.10Processor: AMD/INTEL DUAL-CORE 2.5 GHZMemory: 2048 MBGraphics: 256 MB SHADERS 3.0 COMPATIBLE.  ATI RADEON X1800 GTO/NVIDIA GEFORCE 7600 GT/INTEL HD 3000 OR HIGHERHard Drive: 10 GBSound: SOUND CARDOther: INTERNET CONNECTION REQUIRED FOR ONLINE GAMING,
61600,,
63000,OS: Any linux distribution in since 2010Processor: Dual Core 2GhzMemory: 2GBHard Disk Space: 625 MBVideo Card: ATI Radeon X800 XL or betterSound: Supports OpenAL 1.1 or betterAdditional: Requires OpenGL 2.1+ (S3TC Support required). XBox 360 controller recommended.Multiplayer: Online multiplayer requires Internet Connection.,
65300,,
65800,OS: Ubuntu 12.04 LTSProcessor: 2 GHz CPUMemory: 2 GBHard disk space: 6 GbVideo Card: ATI Radeon HD 2400 or NVIDIA GeForce 7600 equivalent or greaterOpenGL: 2.1,
65980,Minimum:OS: SteamOS Ubuntu 14.04Processor: Intel Core i3 AMD A10Memory: 4 GB RAMGraphics: NVIDIA GeForce 260Storage: 8 GB available spaceAdditional Notes: Dont meet the above requirements? That doesnt mean your configuration wont run Civilization: Beyond Earth. Visit the Beyond Earth community page to share your experience with other Linux players and learn about how to send bugs to Aspyr. Your feedback will help us improve Civilization: Beyond Earth Linux and future AAA Linux releases!,
67000,OS: Ubuntu 12.04 LTS fully updatedProcessor: Intel Core 2 1.8GHz AMD Athlon 2GHz or betterMemory: 1GB RAMGraphics: NVIDIA(r) GeForce(r) 7600 or better ATI Radeon(r) HD 2000 series or better with 256MB video memory (512 MB recommended). Intel HD cards may hang up or have very low framerate.Hard Drive: 100MB,
70100,Processor: 1Ghz CPU Memory: 1Gb RAM Hard Disk Space: Hard Disk Space: 100 Mb Note: Requires the libSDL2 libSDL2_mixer and libSDL2)_image  packages,
70110,Processor: 1Ghz CPU Memory: 1Gb RAM Hard Disk Space: Hard Disk Space: 100 Mb Note: Requires the libSDL2 libSDL2_mixer and libSDL2)_image  packages,
70120,Processor: 1Ghz CPUMemory: 1Gb RAMHard Disk Space: Hard Disk Space: 100 Mb        Note: Requires FreeGLUT and libSDL packages,
70300,OS: Ubuntu 12.04 LTSProcessor: 2 GHzMemory: 256MBGraphics: Hard Drive: 42MBSound: Standard audio,
72000,,
73010,Minimum:OS:Ubuntu 12.04 LTSProcessor:Intel Core Duo Processor (2GHz or better)Memory:2 GB RAMGraphics:nVIDIA GeForce 8800 512 MB RAM or ATI Radeon HD 3850 512 MB RAMHard Drive:2 GB HD spaceOther Requirements:Broadband Internet connectionAdditional:GLSL 1.2 OpenGL 2.1. Controller support: 3-button mouse keyboard and speakers. Internet Connection or LAN for multiplayer,
80310,,
80330,,
80340,,
80350,,
91200,OS: Linux Ubuntu 12.04Processor: Dual-core from Intel or AMD at 2.8 GHzMemory: 1GB MemoryGraphics: nVidia GeForce 8600/9600GT ATI/AMD Radeaon HD2600/3600 (Graphic Drivers: nVidia 310 AMD 12.11 - AMD/ATI SUPPORT UNSTABLE DUE TO DRIVER ISSUES ) OpenGL 2.1Hard Drive: 4GB Hard Drive SpaceSound: OpenAL Compatible Sound CardNOTICE: THE GAME DOESNT SUPPORT INTEL GRAPHICS CARDS,
92800,OS: Ubuntu 12.04 LTS fully updatedProcessor: 2.0 GHz ProcessorMemory: 1 GB RAMGraphics: frame buffer support recommendedHard Drive: 300 MBOther: Mono 2.6 or later,
93200,Minimum:OS: Linux (32 or 64 bit)Processor: 1.8GHz single core Memory: 512MB RAMHard Disk Space: 520MBVideo Card: OpenGL 1.5+ 128MB video memory,Recommended:Processor: 2GHz dual core Video Card: OpenGL 2.1+ 256MB video memory
95000,Minimum:Processor: 1.8Ghz dual core or betterMemory: 2 GB RAMGraphics: Intel HD 4000 or betterHard Drive: 500Mb,
95300,OS: glibc 2.15+ 32/64-bit. S3TC is NOT required.Processor Dual Core CPUMemory: 1.5 GB RAMHard Disk Space: 1.0 GB free spaceVideo Card: OpenGL 3.0+ support (2.1 with ARB extensions acceptable),
95400,,
96000,OS: Ubuntu 12.04 LTS Processor:  1.5 GHz equivalent or higher processorMemory: 512 MBHard disk space:  180 MBVideo:  StandardSound: Standard,
96200,OS: Ubuntu 12.04 or alikeProcessor: 2.0+ GHz Single Core Processor (Dual-Core Processor recommended)Memory: 1 Gb RAM (2 Gb or greater recommended)Graphics: NVIDIA GeForce 7600GT+ or ATI Radeon 2400+ HD with 256 Mb of VRAM (512 Mb of VRAM recommended). Latest video drivers must be installed.Hard Drive: 900 MbInput: Keyboard + mouse or generic 6-axis gamepad (XB360 gamepad is not supported currently on Linux),
97000,OS: Ubuntu 12.04 or above                Processor: 1.5 GHz                Memory: 1 GB                 Graphics: OpenGL compatible graphics card with 128 MB RAM Pixelshader 2.0                Hard Drive: 150 MB,
98200,,
98800,,
99700,,
100400,Minimum:OS: Tested on CentOS 6.5 and Ubuntu 14.04Memory: 512 MBHard disk space: 20 MB,Recommended:Memory: 1 GbVideo Card: 32 bit color compatibilityAdditional: Three button mouse or mouse with scroll wheel
102840,Processor: 2.4 GHzMemory: 1.5 GBVideo Card: 256 MB VRAM NVIDIA Geforce 6800 Ultra or ATI Radeon X1950 PRO or greater,
105600,REQUIREDLINUXOS: Ubuntu 14.04 LTS Processor: 2.0 Ghz Memory: 2.5GBHard Disk Space: 200MB  Video Card: 128mb Video Memory capable of OpenGL 3.0+ support (2.1 with ARB extensions acceptable,RECOMMENDEDLINUXOS: Ubuntu 14.04 LTS Processor: Dual Core 3.0 Ghz Memory: 4GBHard Disk Space: 200MB  Video Card: 256mb Video Memory capable of OpenGL 3.0+ support (2.1 with ARB extensions acceptable
107100,Processor: 1.7 GHz Dual Core or GreaterMemory: 2 GB RAMVideo Card: 512 MB VRAM,
107200,,
107800,OS: Ubuntu 12.04 32-bit (Unity2D session preferred) or Ubuntu 12.10 32-bitProcessor: 2.6GHz single coreMemory: 1GBGraphics: OpenGL 2.0 compatible video card with 256 MB shared or dedicated RAM (ATI or NVIDIA)Hard Drive: 3GB,
108200,OS: JRE 32 bitsMemory: 2 GB Hard Disk Space: 250 MB Video Card: OpenGL 1.4 or higherSound: Windows supported Sound Card,
111000,OS: 32-bit Ubuntu 6+ or Fedora 6 /  Open Suse 10.2 / Mandriva 2007 (Kernel 2.6 GLIB 2.4 GTK 2)                 Processor: 1.6 GHz                Memory: 512 MB                Hard Drive: 130 MB,
111010,OS: 32-bit Ubuntu 6+ or Fedora 6 /  Open Suse 10.2 / Mandriva 2007 (Kernel 2.6 GLIB 2.4 GTK 2)                 Processor: 2.0 GHz                Memory: 1024 MB                Hard Drive: 270 MB,
111100,OS: Ubuntu 12.04 or laterProcessor: 1 GHz CPUMemory: 512mbHard Disk Space: 100mbVideo Card: Video card with 64mb of memory,
111800,Minimum:OS:Ubuntu 12.10Processor:Core2Memory:1 GB RAMGraphics:Any Graphics Card with a working driver!Hard Drive:250 MB HD spaceSound:Integrated chipset OpenAL compatible,Recommended:OS:Ubuntu 12.10Processor:Core2Memory:2 GB RAMGraphics:Any Graphics Card with a working driver!Hard Drive:400 MB HD spaceSound:Integrated chipset OpenAL compatibleOther Requirements:Broadband Internet connection
112100,Operating system:Ubuntu 12.04 or equivalent Processor:1.6 GHz CPUMemory:512 MB Hard disk space:300MB Video: OpenGL compliant graphics cardSound:Sound card,
113020,Minimum:OS: Major Linux Distributions from 2010Processor: 2.0+GHZMemory: 2 GBGraphics: OpenGL 2.1+Hard Drive: 500 MB HD spaceOnline:Steamworks required for online play LAN not supported on Linux,
115100,Minimum:OS:Ubuntu 12.04 LTS fully updatedProcessor: 1.8 GHz dual core CPUMemory: 1 GB RAMHard Disk Space: 700 MB HD spaceVideo Card: 256 MB GeForce 8800 Radeon HD 2000 or Intel HD 4000 GraphicsOpen GL: 2.1,
115110,Recommended:OS: : Ubuntu 12.04 LTS fully updatedProcessor: 1.8 GHz dual core CPUMemory: 1 GB of RAMGraphics: 256 MB GeForce 8800 Radeon HD 2000 or Intel HD 4000 GraphicsHard Drive: 1.6 GB HD space,
200390,Minimum:OS: Linux 2.6 or higher                Processor: 2 GHz                Memory: 1 GB RAM                Graphics: NVIDIA 9600 256 MB                Hard Drive: 3 GB HD space                Other Requirements: Proprietary AMD or NVIDIA video drivers,Recommended:OS: Linux 2.6 or higher                Processor: 2.5 GHz dual-core                Memory: 2 GB RAM                Graphics: NVIDIA GTX 460 512 MB                Hard Drive: 3 GB HD space                Other Requirements: Broadband Internet connection proprietary AMD or NVIDIA video drivers
200510,Minimum:OS: Ubuntu 14.04 (64 bit required)Processor: 2GHzMemory: 4GB MemoryGraphics: 512MB*Hard Drive:16GB HD spaceOther Requirements: Nvidia 600 series+ AMD 6000 series+ Intel Iris Pro.  IMPORTANT: Requires 64bit OS to play.,Recommended:OS: Ubuntu 14.04 (64 bit required)Processor: 3 GHzMemory: 8GB MemoryGraphics: 1GB*Hard Drive: 16GB HD spaceOther Requirements: Nvidia 700 series+ AMD 6000 series+ IMPORTANT: Requires 64bit OS to play.
200710,OS: Ubuntu 12.04 LTS (or similar Debian-based distro)Processor: x86/x86_64-compatible 2.0GHz or better processorMemory: 2GB System RAMHard Disk Space: 1.7GB free space (subject to change)Video Card: OpenGL 2.0 compatible 3D graphics card* with at least 256 MB of addressable memory (ATI Radeon x1600 or NVIDIA equivalent)Internet: A broadband internet connection (for Steam download and online multiplayer) - Online multiplayer requires a free Runic Account*See Valves steam-for-linux github readme for further information about Linux video driver support,
200900,Minimum:OS:Ubuntu 10.04 and NewerProcessor:Intel Core SoloMemory:128 MB RAMGraphics:64MB RAMHard Drive:200 MB HD space,Recommended:OS:Ubuntu 10.04 and NewerProcessor:Intel Core Duo 2.0 Ghz and aboveMemory:512 MB RAMGraphics:256MB RAM non-integratedHard Drive:200 MB HD space
200910,OS: glibc 2.15+ 32/64-bit. S3TC support is NOT required.Processor: 1.7 GHz Dual Core or GreaterMemory: 2 GBHard Disk Space: 250 MBGraphics: OpenGL 3.0+ (2.1 with ARB extensions acceptable),
201040,Minimum:OS: Ubuntu 12.04Processor: 2 GhzMemory: 512 MB RAMGraphics: OpenGL 2.0Storage: 256 MB available space,
201420,Minimum:Processor: Intel Core 2 Duo or comparableMemory: 2 GB RAMGraphics: Geforce 8000 series (discrete) or Intel HD 3000 (integrated) GPUHard Drive: 1 GB HD spaceController: Gamepad support,Recommended:Processor: Intel i5 or comparableMemory: 4 GB RAMGraphics: Geforce 9800 GT or better with 1 GB of dedicated VRAMHard Drive: 1 GB HD spaceController: Gamepad support
201700,MINIMUM:OS: Ubuntu 14.10 Mint 17.1 or similar Linux distribution Processor: AMD Athlon 64 x2 or Intel Core2Duo @3.2Ghz Memory: 4 GB RAM Graphics: nVidia/AMD OpenGL 4.1 level compatible Graphics Memory: 1GBHard Disk Space: 12GBSound: PulseAudio/ALSA Compatible,RECOMMENDED:Processor: AMD Bulldozer or Intel Core i7 Memory: 8 GB RAM Graphics: nVidia/AMD OpenGL 4.2 level compatibleRECOMMENDED GRAPHICS DRIVERS:nVidia: nVidia 346.72 or betterAMD: AMD Catalyst (fglrx) 15.7 or betterMESA drivers and Intel Graphics are not currently supported
202730,OS: Ubuntu 12.04 LTS Mint 13 LTS Fedora 16 fully updatedProcessor: 2 GhzMemory: 512 MB RAMGraphics: OpenGL 256 MBHard Drive: 100 MB HD space,
203160,Minimum:OS:Ubuntu 14.04 or Steam OS 2.0 (64 bit)Processor:Intel i3 or AMD FX-6300Memory:4GB MemoryHard Drive:15 GB HD spaceGraphics:Nvidia GeForce 640 with 1GB of Video Memory (Driver version 364.12 tested) AMD R7 260X (Driver version MESA 11.2 tested).,Recommended:OS:Ubuntu 14.04 or Steam OS 2.0 (64 bit)Processor:Intel i5Memory:8GB MemoryHard Drive:15 GB HD spaceGraphics:Nvidia GeForce 760 with 3GB of Video Memory (Driver version 364.12 tested)
203210,Minimum:OS:Linux (32 or 64 bit)Processor:1GHz IntelMemory:512 MB RAMGraphics:OpenGL 1.5 capable graphics cardHard Drive:320 MB HD space,Recommended:Graphics:OpenGL 2.1 capable graphics card
203560,OS:Ubuntu 10.10+ SteamOS+Processor:2.4GHz or equivalentMemory:1 GB RAMGraphics:128 MB Video RAM and Shader 2.0Hard Drive:600 MB HD space,
203770,OS: Ubuntu 12.04 LTSProcessor: IntelR PentiumR IV 2.4 GHz or AMD 3500+Memory: 2 GB Hard disk space: 2 Gb Video Card: ATI Radeon HD 6750 / NVIDIA GeForce 320 / NVIDIA GeForce> 9600 or higher 1024MB graphics memory required.,
203990,OS: Ubuntu 12.04Processor: Pentium III 1GHz or betterMemory: 256MB or betterGraphics: NDIVIA Geforce series AMD(ATI) Radeon seriesHard Drive: 100 MB free hard drive spaceSound: DirectSound-compatible Sound Card,
204060,OS: Ubuntu 10.10 Processor: 1.8ghz Memory: 2GB RAMHard Disk Space: 1GB FreeVideo Card: 256mb of video ram,
204180,OS: OS X version Snow Leopard 10.6.3 or later.Processor: Intel 1GHz or higherMemory: 512 MBHard Disk Space: 660 MBVideo Card: OpenGL compatible graphics card with 128 MB of memorySound: Any sound card capable of stereo output,
204220,,
204240,Minimum:Processor:1.4 GHzMemory:2 GB RAMHard Drive:400 MB HD spaceGPU with 256MB cache with Open GL 2.1 recommended,
204300,Minimum:OS: Ubuntu                Processor: Any processor with 2 Cores                Memory: 2 GB RAM                Video Card: ATI or Nvidia Videocard with at least 256MB or Intel GMA 950 or newer                Hard Disk Space: 2.5 GD HD space,Recommended:OS: Ubuntu                Processor: Any processor with 2 Cores                Memory: 4 GB RAM                Video Card: ATI or Nvidia Videocard with at least 512MB                Hard Disk Space: 2.5 GD HD space                Other: Broadband Internet connection
204630,Minimum:Processor:1GHz processorMemory:256 MB RAMHard Drive:30 MB HD spaceAdditional:Should run on any PC released within the past 5 years. Older graphics cards (such as those in netbooks).,
205730,,
205910,,
205990,Minimum:OS: Ubuntu & FedoraProcessor: Dual Core CPU with 266GHz clock speed or higherMemory: 4 GB RAMGraphics: nVidia GeForce 8600 GT or ATI Radeon HD 6570Storage: 2 GB available spaceSound Card: DirectX 9.0c compatible,Recommended:OS: Ubuntu & FedoraProcessor: Intel I3-3240 @ 3.4 GHz or AMD Phenom II X4 955 @ 3.2 GHzMemory: 4 GB RAMGraphics: nVidia GeForce 550 Ti or ATI Radeon HD 6850Storage: 2 GB available spaceSound Card: DirectX 9.0c compatible
206190,Minimum:Processor: 2GHzMemory: 1GB RAMVideo card: 512MBHard Drive: 700MB HD space,
206370,OS:Ubuntu 12.04 LTS or laterProcessor:Pentium 3 2.0 Ghz or betterMemory:512 MB RAMGraphics:>= 256 MB VRAM OpenGL 2.1+ GLSL 1.2+Hard Drive:300 MB HD spaceAdditional:64-bit Linux requires 32-bit compatibility libraries. Supports Xbox 360 Controller and other SDL compatible controllers.,
