ID,MinReqsText,RecReqsText
16720,OS: Mac OS X 10.7.5 or higher                Processor: Intel Core 2 Duo CPU                Memory: 2 GB RAM                Hard Disk Space: 5 GB HDD space                                Video Card: ATI HD 2600 NVidia 8600 or better with minimum 256 VRAM                DirectX(r):,
16810,Recommended:OS: Mac OS X 10.5.8 10.6.1Processor: Intel Core 2 Duo CPUCPU Speed: 2.4 GHzMemory: 2 GB RAMHard Disk Space: 1 GB free disk spaceVideo Card: (ATI): Radeon X1600 Video Card (NVidia): GeForce FX 8600Video Memory: (VRam): 512 MBMultiplayer: Internet (TCP/IP) and LAN (TCP/IP) play supported. Internet play requires broadband connection.Media Required: DVD-ROM DrivePeripherals: Macintosh mouse and keyboardSupported Chipsets: ATI RADEON X1600 X1900 2400 2600 3870 NVIDIA GEFORCE 7300 7600 8600 8800 9400 9600 GT 120NOTICE: Apple original CPUs only CPU upgrades not supported.NOTICE: Intel integrated video chipsets are not supported.NOTICE: This game is not supported on volumes formatted as Mac OS Extended (Case Sensitive),
17570,Minimum:OS: OS X version Leopard 10.5.8 and aboveProcessor: 1.7 GHz Processor or betterMemory: 1 GB RAMGraphics: NVIDIA GeForce 8 or higher ATI X1600 or higher Intel HD 3000 or higherNetwork: Broadband Internet connectionStorage: 10 GB available spaceAdditional Notes: Mouse Keyboard,
17710,OS: MacOS X 10.6.7 or higherProcessor: Core 2 Duo 2.4 GhzMemory: 2GB RAMHard Disk Space: 6GB of free HDD spaceVideo Card: ATI Radeon HD 2400 / NVidia GeForce 8600M / Intel HD Graphics 3000Not Supported: OS X 10.5.x ATI X1600 or X1900 graphics NVIDIA GeForce 7 graphics or Intel graphics less than Intel HD 3000.,
18040,OS: Mac OS X v10.5.8 or v10.6+Processor: IntelCPU Speed: 1.8 GHzMemory: 1.5 GB RAMHard Disk Space: 2 GB free disk spaceVideo Card: ATI Radeon x1900 or better / NVIDIA 8600 or betterVideo Memory (VRAM): 128 MB or higher,
18050,OS: Mac OS X v10.5.8 or v10.6+Processor: IntelCPU Speed: 1.8 GHzMemory: 1.5 GB RAMHard Disk Space: 2 GB free disk spaceVideo Card: ATI Radeon x1900 or better / NVIDIA 8600 or betterVideo Memory (VRAM): 128 MB or higher,
18070,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel 1.8 GHz or higherMemory: 1.5 GB RAMGraphics: ATI Radeon x1900 or better / NVIDIA 8600M or better with 128 MB or higher Video Memory (VRAM)Hard Drive: 2 GB free disk spaceNOTES: For the best results make sure you have the latest drivers for your video and audio cards.Laptop or mobile versions of the above supported video cards have not had extensive testing and may have driver or other performance issues. As such they are not officially supported in The Baconing.Intel and S3 video cards are not officially supported in The Baconing.,
18120,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.   Processor: 2.0 GHz Intel Core 2 Duo   Memory: 1GB RAM   Hard Disk Space: 2GB free   Video Card: NVIDIA Geforce 9400M,
18300,Supported OS: Snow Leopard (10.6) or newer    Memory: 2 GB    Hard Disk Space: 1GB,
18700,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or laterProcessor: G4/G5/Intel based: Dual Core 1.6 Ghz or higher Single Core 2.0 Ghz or higherMemory: 1 GB RAMGraphics: Intel(r) gma950 or higher; any non integrated card with 128 MB or betterHard Drive: 60 MBOther Requirements:,
20820,OS: OS X version Snow Leopard 10.6 or later.Processor: 2.0 GHzMemory: 512 MBVideo Card: 128 MB VRAM,
20900,Minimum:OS: OS X 10.8 10.9 10.10Processor: Intel Core i5Memory: 4 GB of RAMGraphics: nVidia GeForce GT 650m (1440x900) AMD Radeon HD 6750M (1440x900) or Intel HD 5000 (1366x768)Hard Drive: 14.25 GB free spaceDisplay compatibility notice: 1440x900 resolution is the recommended resolution for best performance. It is not recommended to use native Retina resolutions.,Recommended:OS: OS X 10.8 10.9 10.10Processor: Intel Core i5 or Core i7Memory: 4GB RAMGraphics: nVidia GeForce GT 650m (1440x900) AMD Radeon HD 6970M (1920x1080) or Intel Iris Pro 5200 (1440x900)Hard Drive: 14.25 GB free spaceDisplay compatibility notice: 1440x900 resolution is the recommended resolution for best performance. It is not recommended to use native Retina resolutions.
20920,Minimum:OS: OS X 10.8.5 or higherProcessor: Intel Core 2 DuoMemory: 4 GB RAMGraphics: GeForce GT 650M 512MB (on 1440x900 low) Radeon HD 5770 1GB (on 1440x900 low) Intel integrated graphics chipsets are not supportedHard Drive: 25 GB HD space,Recommended:OS: OS X 10.8.5 or higherProcessor: Quad Core IntelMemory: 8 GB RAMGraphics: GeForce GTX 675MX 1GB (on 1920x1080 medium) Radeon HD 6970M 1 GB (on 1920x1080 medium) Intel integrated graphics chipsets are not supportedHard Drive:25 GB HD space
22000,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or laterProcessor: Intel Core DuoMemory: 512 MBGraphics: 64 MBOther Requirements:,
22120,Minimum:OS: Mac OS X 10.5.8 or newerProcessor: 2.0GhzMemory: 1024MBGraphics: Radeon 9600/GeForce 4 (GeForce4MX not supported Integrated graphics might not work.)Hard Drive: 2.0GB,
22140,,
22180,Minimum:OS: Mac OS X 10.5.8 or newerProcessor: 2.0GhzMemory: 1024MBGraphics: Radeon 9600/GeForce 4 (GeForce4MX not supported Integrated graphics might not work.)Hard Drive: 2.0GB,
22600,OS: OS X version 10.6 or later.Processor: 1.83GHz Intel Core Duo or betterMemory: 1GBGraphics: Nvidia Geforce 8600 Radeon X1600 or betterHard Drive: 2.7GB,
23600,Minimum:OS: MAC OS X 10.5.8 or 10.6Processor: 1.5 GHz processorMemory: 128MB RAMGraphics: GeForce 2 (or other equivalent)Hard Drive: 150MB of hard drive space,Recommended:OS: MAC OS X 10.5.8 or 10.6Processor: 2.0 GHz processorMemory: 256MB RAMGraphics: GeForce 3 (or other equivalent)Hard Drive: 150MB of hard drive space
24780,Minimum:OS: 10.8.5 (Mountain Lion) 10.9.5 (Mavericks) 10.10 (Yosemite)Processor: 2.4 GHz Intel Core 2 Duo (Dual-Core)Memory: 4 GB RAMHard Disk Space: 2 GBVideo Memory: 256 MBVideo Card: ATI Radeon HD 3870 / NVidia Geforce 8800 / Intel HD 3000Additional: Macintosh mouse and keyboard required.           NOTICE: This game is not supported on volumes formatted as Mac OS Extended (Case Sensitive)        NOTICE: The following video chipsets are unsupported for SimCity4 Deluxe: ATI RADEON HD 2400 2600 NVIDIA 8600m Intel Integrated GMA 950 Intel Integrated x3100        NOTICE: SimCity4 Deluxe Mac is localized into French Italian German Spanish and Japanese,Recommended:OS: 10.9.2 (Mavericks)        Processor: 2.2GHz Intel Quad Core or better        Memory: 4 GB RAMVideo Memory: 512 MB        Video Card: ATI Radeon HD 5750 / NVidia Geforce 650M
25000,Minimum:OS: Mac OS 10.6 or laterProcessor: Passmark CPU 1000 or betterMemory: 2 GB RAMGraphics: Passmark GPU 200 or better with OpenGL 3.2 supportStorage: 7 GB available space,
25010,Minimum:OS: Mac OSX 10.5 or laterProcessor: 1GHz or fasterMemory: 512MB RAMGraphics: 128MB OpenGL compatible graphics cardHard Drive: 40MB space freeSound: Standard sound card,
25600,Minimum:OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or laterProcessor: 1.6GHzMemory: 256 MB RAMGraphics: 3D accelerated graphics card,
25620,Minimum:OS: MacOS 10.3.9 or higherProcessor: 1.8Ghz or fasterMemory: 512 MBGraphics: Open GL 2.0 compatible video cardHard Drive: 400MB space free,
25700,OS: OS X 10.5 or laterProcessor: Intel MacMemory: 1GB RAMGraphics: Dedicated video card w/ 128MB of Video MemoryHard Drive: 500MBMisc: Mouse Keyboard Internet Connection,
25800,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel or PPC G5Memory: 64 MB VRAM 512 MB RAMHard Disk Space: 700 MB hard disk spaceVideo Card: GeForce 5200 Radeon 9600 or GMA950Internet: Broadband connection for Internet playRegistration: Internet connection for registration,
25890,OS: OS X 10.5.8 or higherProcessor: Any Intel CPUMemory: 128 MB VRAM 1GB RAMHard Disk Space: 1.3 GB hard disk spaceVideo Card: GeForce 7300 Radeon HD 2400 (GMA cards not supported)Internet: Broadband connection for Internet playRegistration: Internet connection for registration,
25900,OS: Mac OSX 10.6 or higher                Processor:  Intel Core Duo Processor (2GHz or better)                Memory: 1 GB                Hard Disk Space: 2.54 GB                                 Video Card: ATI or NVIDIA video card with at least 256Mb VRAM                Additional:15 or larger display is recommended,
26500,OS: OS X version Snow Leopard 10.6 (Snow Leopard) or later.Processor: Intel-based processorMemory: 1 GB RAMHard Disk Space: 320 MBVideo Card: hardware support for OpenGL 2.0 or higher (Does not work with Intel GMA 950 or lower graphics processors),
26800,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Mac 1.0 GHz or betterMemory: 512 MB RAMGraphics: ATI Radeon(TM) 9500 or better NVIDIA GeForce(TM) FX 5900 or better Intel GMA 950 or betterHard Drive: 185 MB free spaceOther Requirements:,
26900,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel-based processorMemory: 1 GB RAMGraphics: hardware support for OpenGL 1.1 or higherHard Drive: 50 MB,
27000,Operating System: Mac OS X 10.8                  Processor: 2 Ghz                    Memory: 1 GB RAM                    Hard Disk Space: 500 MB                    Video Card: Recent Geforce(r) or Radeon(r) x6xxx 256 MB (no integrated graphics)                    Sound Card: Any Sound Card,
27020,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Core 2 Duo or G5Memory: 2GBGraphics: GeForce or Radeon x6xx type or betterHard Drive: 100MBSound: If the game crashes or hangs on startup please disable Steam Community In-Game in the games properties.,
27050,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Core 2 DuoMemory: 2 GBGraphics: GeForce or Radeon x6xx type or betterHard Drive: 240MBSound:,
27400,OS: OSX 10.5 & 10.6 (OSX 10.7 Lion currently not supported)Processor: 500 MHz Memory: 256 MB RAM Graphics: 2D 800x600 screen Millions of colors.Hard Drive: 30 MBSound: Other Requirements:,
29160,Operating system:  Snow Leopard 10.6.8 32/64-bitProcessor: Dual Core CPUMemory: 2 GB RAMHard Disk Space: 150 MBVideo Card: OpenGL 3.0+ support (2.1 with ARB extensions acceptable)Sound Card: 16-bit sound card,
29180,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later,
29800,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later,
31170,OS: Mac OS X 10.5 or laterProcessor: Intel Core 2 DuoMemory: 256MB of RAMGraphics: Not Recommended For: Macs with integrated graphicsOther Requirements:,
31230,,
31240,,
31250,,
31260,,
31270,OS: Mac OS X 10.5 or newerProcessor: Intel Core 2 Duo processorOther: Not recommended for: Macs with integrated graphics,
31280,Minimum:  OS: Mac OS X 10.5 or newer (Not Compatible with Mac OS 10.8.x and above) Processor: Intel Core 2 Duo processor Memory: 1GB RAM Graphics: Macs with integrated graphics   Hard Drive: 100MB space free,
31290,Minimum:OS: Snow Leopard (10.5.8)Processor: 2.0 GHz Pentium or equivalentMemory: 2 GB RAMGraphics: ATI or NVidia card w/ 256 MB RAMHard Drive: 2 GB Space FreeNot recommended for MAC Minis or early-generation MacBooks,Recommended:OS: Snow Leopard (10.5.8)Processor: 2.3 GHz Pentium or equivalentMemory: 4 GB RAMGraphics: ATI or NVidia card w/ 512 MB RAMHard Drive: 2 GB Space FreeNot recommended for MAC Minis or early-generation MacBooks
32110,OS: Mac OS X version 10.5Processor: Intel ProcessorMemory: 256 MB RAMVideo Memory: (VRAM) 32 MB,
32310,Minimum:OS: Mac OS X version 10.5 (or newer)Processor: Intel ProcessorCPU Speed: 1.8 GHzMemory: 128 MB RAMHard Disk Space: 2 GB free disk space,Recommended:OS: Mac OS X version 10.5 (or newer)Processor: Intel Dual Core ProcessorCPU Speed: 2 GHzMemory: 1 GB RAMHard Disk Space: 2 GB free disk space
32340,Minimum:OS: Mac OS X version 10.5 (or newer)Processor: Intel ProcessorCPU Speed: 1.8 GHzMemory: 128 MB RAMHard Disk Space: 2 GB free disk space,Recommended:OS: Mac OS X version 10.5 (or newer)Processor: Intel Dual Core ProcessorCPU Speed: 2 GHzMemory: 1 GB RAMHard Disk Space: 2 GB free disk space
32370,OS: Mac OS X 10.8.5 (Mountain Lion) 10.9.5 (Mavericks) 10.10.5 (Yosemite) 10.11.1 (El Capitan)                Processor: 1.8 GHZ Intel chipset or faster                Memory: 512 MB or higher                 Hard Disk Space:  5 GB                                 Video Card: ATI Radeon X1600 / NVidia Geforce 7300 / Intel HD 3000 (128 MB VRAM or higher) Languages: English        Additional: Intel integrated video chipsets are not supported (GMA 950/X3100). This game is not supported on volumes formatted as Mac OS Extended (Case Sensitive).,
32430,Minimum:OS: 10.8.5 (Mountain Lion) 10.9.5 (Mavericks) 10.10.5 (Yosemite) 10.11.1 (El Capitan)Processor: Intel Core 2 Duo (Dual-Core)CPU Speed: 2.4 GHzMemory: 2 GB RAMHard Disk Space: 25 GB + 1 GB Swap FileVideo Card: ATI HD 2600 Nvidia 8600 Intel HD 3000 with 256 MB of VRamAdditional: Macintosh mouse and keyboard or Microsoft Xbox 360 Wired ControllerNotice:Intel Integrated chipsets are unsupported (GMA 950/X3100).  This game is not supported on volumes formatted as Mac OS Extended (Case Sensitive).,
32440,Processor: 1.8 GHz RAM: 4 GB Graphics: 256 MB Mac OS: 10.10.5 Hard Disk: 5 GB Input: KeyboardThe following graphics cards are not supported: Intel GMA series AMD 1xxx series NVIDIA 7xxx series. This game is not currently supported on volumes formatted as Mac OS Extended (Case Sensitive).,Processor: 2.4 GHz RAM: 4 GB Graphics: 512 MB Mac OS: 10.11.1 Hard Disk: 5 GB Input: GamepadThe following graphics cards are not supported: Intel GMA series AMD 1xxx series NVIDIA 7xxx series. This game is not currently supported on volumes formatted as Mac OS Extended (Case Sensitive).
33220,Does not support Lion X (OS 10.7)OS: Only Snow Leopard 10.6.Processor: Intel(r) Core(tm)2 Duo (Intel Core i7 recommended)Memory: 2 GB (3 GB recommended)Graphics: 512 MB video card (see supported list*)Hard Drive: 10 GBSound: AnyPeripherals: keyboard mouseOther: Broadband Internet connection with 128 kbps upstream or faster*Supported Video Cards at Time of Release:ATI(r) Radeon(r) HD 2600 series or higherNotebook versions of these cards may work but are NOT supported. These chipsets are the only ones that will run this game,
33230,Minimum:Does not support Lion X (OS 10.7)OS: Only OS X version Leopard 10.5.8 Snow Leopard 10.6.3.Processor: Intel Core(r) 2 Duo 3.06 GHzMemory: 3GBGraphics: 256 MB Dedicated Shader model 3.0 or higher (see supported list)Hard Drive: 9GBPeripherals: Mouse keyboardInternet Connection: Broadband Internet connection with 128 kbps upstream or fasterSUPPORTED VIDEO CARDS AT TIME OF RELEASE:- ATI(r) RADEON(r) HD 4000/5000 series*- NVIDIA GeForce(r) 100/200 series**Laptop and integrated versions of these cards may work but are NOT supported. These chipsets are the only ones that will run this game.,Recommended:Does not support Lion X (OS 10.7)Processor: Intel Core(r) i5 2.66Ghz or betterMemory: 4GB or betterGraphics: 512 MB Dedicated - ATI Radeon(r) HD 4850  NVIDIA GeForce GT120 or better
33440,OS: Only Mac OS X 10.6 Snow Leopard Mac OS X 10.7 LionProcessor: Intel Core 2 DuoMemory: 2 GBGraphics: 512MB video card (see supported list*)Hard Drive: 11 GB* Supported list of video cards:- ATI Radeon Radeon HD 2000 Series Radeon HD 4000 Series Radeon HD 5000 Series Radeon HD 6000 SeriesLaptop models of these cards may work but are not supported.,OS: Only Mac OS X 10.6 Snow Leopard Mac OS X 10.7 LionProcessor: Intel Core i7Memory: 3GB RAMGraphics: 1024MB video card (see supported list*)Hard Drive: 11 GB* Supported list of video cards:- ATI Radeon Radeon HD 2000 Series Radeon HD 4000 Series Radeon HD 5000 Series Radeon HD 6000 SeriesLaptop models of these cards may work but are not supported.
33600,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or laterHard Drive: 1GB free space,
33680,,
33790,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later.Processor: Intel Based ProcessorMemory: 2GBGraphics: Hard Drive: 200 MB,
34030,Minimum:OS: 10.8.5Processor:2.0 GHzMemory:4GB MemoryGraphics:256MB*Hard Drive:26GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI X2xxx series Intel GMA series NVIDIA 7xxx series and NVIDIA 8xxx series.,Recommended:OS: 10.9.3Processor:2.4 GHzMemory:4GB MemoryGraphics:512GB*Hard Drive:26GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI X2xxx series Intel GMA series NVIDIA 7xxx series and NVIDIA 8xxx series.
34330,Minimum:OS: 10.9.5Processor: 1.8GHzMemory: 4GB MemoryGraphics: 256MB*Hard Drive:22GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.,Recommended:OS: 10.10.3Processor: 2.4 GHzMemory: 8GB MemoryGraphics: 2GB*Hard Drive: 22GB HD spaceOther Requirements: The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series Intel HD3000 NVIDIA 7xxx series NVIDIA 8xxx series NVIDIA 9400 and NVIDIA 3xx series. The following cards require you to have 8GB of system RAM: Intel HD4000.
35140,Minimum:OS:Mac OS X 10.9.5Processor: 2.0 GHzMemory: 4 GB RAMHard Disk Space: 10 GBVideo Memory: 256 MBNOTICE:The following graphics cards are not supported: ATI X1xxx series ATI HD2xxx series Intel GMA series NVIDIA 7xxx series NVIDIA 8xxx series The following cards require you to have 8GB of system RAM: NVIDIA 3xx and Intel HD3000.,Recommended:OS:Mac OS X 10.10.3Processor: 2.4 GHzMemory: 8 GB RAMHard Disk Space: 10 GBVideo Memory: 1GB
35480,OS: OS X version Leopard 10.5.8 Snow Leopard 10.6.3 or later. Processor: Intel Mac Graphics: Nvidia or ATI GPU (Intel GPUs unsupported),
35700,SYSTEM REQUIREMENTS FOR TRINE ENCHANTED EDITION OS: OS X version Lion 10.7 or later.Processor: Intel MacMemory: 1 GB RAMHard Disk Space: 4.0 GBVideo Card: NVIDIA GeForce 8600M or better / ATi Radeon 2400 or better**NOTE: Please be advised that Trine Enchanted Edition does not run on Intel graphics solutions used in 2006-2008. The game does run on new (2010-) Intel HD Graphics 3000 or better. Macs with NVIDIA GeForce 9400M or ATi Radeon X1600 may not achieve smooth gameplay.Additional: Keyboard Mouse/Trackpad with Secondary click enabled SYSTEM REQUIREMENTS FOR TRINE OS: OS X version Leopard 10.5.8 or later.Processor: Intel MacMemory: 1GB RAMHard Disk Space: 4.0 GB Video Card: OpenGL 2.0 compatible video card with 256 MB shared or dedicated RAM (ATI or NVIDIA)Required: Keyboard Mouse with Secondary click enabled.Additional: Please be advised that the game does not run on Intel graphics solutions (such as MacBooks from 2006-2008) with the only exception being the new MacBook Pro 2011 models. The game does run on most Macs from 2009 onwards that have a distinct graphics chip (NVIDIA/ATI). Macs with NVIDIA GeForce 9400M or ATI Radeon X1600 graphics may not achieve smooth gameplay.,
